,CUI1,CUI2,label
3449,Neoplastic Cell,HTLV-1-Related Malignant Neoplasm,0
3450,Neoplastic Cell,Malignant neoplasm of hypopharynx recurrent,0
3451,Neoplastic Cell,Cystic Partially Differentiated Nephroblastoma,0
3452,Neoplastic Cell,Endometrial Clear Cell Adenocarcinoma,0
3453,Neoplastic Cell,non-Hodgkin's lymphoma of accessory sinus,0
3454,"Tumor cells, malignant",leiomyosarcoma of appendix,0
3455,Neoplastic Epithelial Cell,Glomus vagale tumor,0
3456,Malignant Epithelial Cell,Renal medullary carcinoma,0
3457,Neoplastic Cell,Adult Central Nervous System Embryonal Carcinoma,0
3458,"Tumor cells, malignant",Sweat gland carcinoma,0
3459,Neoplastic Chromaffin Cell,Malignant Intrathoracic Paravertebral Paraganglioma,0
3460,Neoplastic Myeloid Cell,Philadelphia-Positive Myelogenous Leukemia,0
3461,Neoplastic Cell,Adult Central Nervous System Germinoma,0
3462,Neoplastic Epithelial Cell,adenocarcinoma of urethra,0
3463,"Tumor cells, malignant",Follicular Variant Thyroid Gland Papillary Carcinoma,0
3464,Malignant Epithelial Cell,Endometrial Large Cell Neuroendocrine Carcinoma,0
3465,Neoplastic Epithelial Cell,Adenoid cystic breast carcinoma,0
3466,Neoplastic Epithelial Cell,Ampulla of Vater Neuroendocrine Tumor,0
3467,Neoplastic Cell,Stage IVA Nasal Cavity and Paranasal Sinus Cancer AJCC v7,0
3468,Dysplastic Epithelial Cell,Stage 0 Esophageal Adenocarcinoma AJCC v7,0
3469,Neoplastic Cell,Anterior Foramen Magnum Meningioma,0
3470,Neoplastic Osteoblast,Childhood Extraskeletal Osteosarcoma,0
3471,"Tumor cells, malignant",Acute Myeloid Leukemia with t(5;17)(q35;q21),0
3472,"Tumor cells, malignant",Squamous cell carcinoma of the oral cavity recurrent,0
3473,Leukemic Cell,Acute myelomonocytic leukemia,0
3474,Neoplastic Hematopoietic and Lymphoid Cell,Acute myelomonocytic leukemia,0
3475,Neoplastic Glandular Cell,Benign Ovarian Serous Tumor,0
3476,"Tumor cells, malignant",BCLC Stage C Adult Hepatocellular Carcinoma,0
3477,Neoplastic Epithelial Cell,"Papillary cystadenoma, borderline malignancy",0
3478,Abnormal Lymphocyte cell,Primary Pulmonary Diffuse Large B-Cell Lymphoma,0
3479,Malignant Epithelial Large Cell,lymphoepithelial squamous cell carcinoma of salivary gland,0
3480,Neoplastic Cell,Testicular Mixed Choriocarcinoma and Teratoma,0
3481,Neoplastic Epithelial Cell,Adenocarcinoma of salivary gland,0
3482,Malignant Epithelial Cell,large cell carcinoma of salivary gland,0
3483,Neoplastic Lymphocyte,Ann Arbor Stage II Non-Contiguous Mantle Cell Lymphoma,0
3484,Neoplastic Epithelial Cell,Nasopharyngeal carcinoma,0
3485,Neoplastic Endocrine Cell,large cell neuroendocrine carcinoma of thymus,0
3486,Neoplastic Muscle Cell,Intravenous leiomyomatosis,0
3487,Neoplastic Epithelial Cell,Prostate Neuroendocrine Neoplasm,0
3488,Malignant Epithelial Cell,Stage III Esophageal Squamous Cell Carcinoma AJCC v7,0
3489,Neoplastic Cell,Condyloma acuminata of cervix,0
3490,Neoplastic Cell,Gastric Neuroendocrine Tumor,0
3491,Neoplastic Cell,carcinoma of pancreas with osteoclast-like giant cells,0
3492,Neoplastic Cell,"Diffuse large B-cell lymphoma, unclassifiable, NOS",0
3493,Malignant Epithelial Cell,Stage IVC Lip Cancer AJCC v6 and v7,0
3494,Neoplastic Skeletal Muscle Cell,Classic Rhabdomyoma,0
3495,Neoplastic Cell,Glioblastoma with Primitive Neuronal Component,0
3496,Neoplastic Neuroepithelial Cell,Glioblastoma with Primitive Neuronal Component,0
3497,Neoplastic Megakaryoblast,Acute Megakaryocytic Leukemias,0
3498,"Tumor cells, malignant",malignant tumor of male genital organ,0
3499,Neoplastic Cell,malignant tumor of male genital organ,0
3500,Neoplastic Epithelial Cell,Cystadenocarcinoma of pancreas,0
3501,Neoplastic Fibroblast-Like Cell,Cardiac neurofibroma,0
3502,Leukemic Cell,Infant Leukemia,0
3503,"Tumor cells, malignant",Myeloid Leukemia,0
3504,Neoplastic Muscle Cell,leiomyosarcoma of rectum,0
3505,Malignant Epithelial Large Cell,Large cell neuroendocrine carcinoma,0
3506,Neoplastic Cuboidal Cell,Ampullary Noninvasive Pancreatobiliary Papillary Neoplasm with High Grade Dysplasia,0
3507,Neoplastic Transitional Cell,Stage 0a Renal Pelvis and Ureter Cancer AJCC v7,0
3508,Neoplastic Cell,Stage IVB Bone Cancer AJCC v7,0
3509,Abnormal Lymphocyte cell,Hodgkin's disease mixed cellularity stage IV,0
3510,Abnormal Lymphocyte cell,Plasmacytoma anaplastic,0
3511,Leukemic Cell,Hypergranular promyelocytic leukemia,0
3512,Malignant Epithelial Cell,Stage 0is Renal Pelvis and Ureter Cancer AJCC v7,0
3513,"Tumor cells, malignant",Common Variant Anaplastic Large Cell Lymphoma,0
3514,Neoplastic Cell,Teratoma of testis,0
3515,Neoplastic Retinal Ganglion Cell,Intraocular retinoblastoma,0
3516,Leukemic Cell,Childhood Acute Myeloid Leukemia with NUP98 Rearrangement,0
3517,Neoplastic Hematopoietic and Lymphoid Cell,Childhood Acute Myeloid Leukemia with NUP98 Rearrangement,0
3518,Neoplastic Cell,Stage III Soft Tissue Sarcoma AJCC v7,0
3519,Neoplastic Glandular Cell,Aflatoxins-Related Hepatocellular Carcinoma,0
3520,Neoplastic Transitional Cell,Bladder Papillary Urothelial Neoplasm,0
3521,Neoplastic Epithelial Cell,small cell carcinoma of larynx,0
3522,Neoplastic Cell,Thymic Hodgkin Lymphoma,0
3523,Neoplastic Epithelial Cell,Grade 2 Rectal Adenocarcinoma,0
3524,Neoplastic Glandular Cell,"Ampullary Flat Intraepithelial Neoplasia, High Grade",0
3525,Neoplastic Cell,Lymphoma stage IV,0
3526,Classical Reed-Sternberg Cell,Hodgkin's disease nodular sclerosis refractory,0
3527,Neoplastic Epithelial Cell,Serous surface papilloma,0
3528,Neoplastic Cell,Childhood Acute Megakaryoblastic Leukemia,0
3529,"Tumor cells, malignant",Mixed Ductal-Endocrine Carcinoma,0
3530,Neoplastic Epithelial Cell,Inverted papilloma of urinary bladder,0
3531,Neoplastic Cell,Stage III Vulvar Cancer AJCC v7,0
3532,Neoplastic Cell,Primary Cutaneous Follicle Center Lymphoma,0
3533,"Tumor cells, malignant",HER2-positive carcinoma of breast,0
3534,Neoplastic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm,Burkitt's lymphoma refractory,0
3535,Neoplastic Cell,Childhood Cerebellar Anaplastic Astrocytoma,0
3536,Hodgkin Cell,Hodgkin's disease nodular sclerosis stage I,0
3537,Neoplastic Follicle Center B-Cell,Recurrent Grade 3 Follicular Lymphoma,0
3538,Neoplastic Epithelial Cell,Clear cell odontogenic carcinoma,0
3539,Neoplastic Epithelial Cell,Stage III Urethral Cancer AJCC v7,0
3540,Neoplastic Mononuclear Stromal Cell,Giant Cell Tumor of Bone,0
3541,Malignant Endocrine Cell,Metastatic Jugulotympanic Paraganglioma,0
3542,Neoplastic B-Lymphocyte,Esophageal Mucosa-Associated Lymphoid Tissue Lymphoma,0
3543,Adenocarcinoma Cell,Renal Cell Carcinoma Associated with t(X;1)(p11.2;p34),0
3544,Undifferentiated Neoplastic Blast,Acute Undifferentiated Leukemia,0
3545,"Tumor cells, malignant",Adenocarcinoma of anal canal,0
3546,Neoplastic Cell,Tubular adenoma,0
3547,Neoplastic Cell,Benign neoplasm of appendix,0
3548,Neoplastic Cell,malignant neoplasm of epiglottis,0
3549,Abnormal Lymphocyte cell,Grade 3b Follicular Lymphoma,0
3550,Neoplastic Cell,Stage I Testicular Cancer AJCC v6 and v7,0
3551,Neoplastic Cell,Mediastinal Neuroblastoma,0
3552,Neoplastic Squamous Cell,Squamous cell carcinoma of the parotid gland,0
3553,Neoplastic Cell,Stage IIIB Lung Small Cell Carcinoma AJCC v7,0
3554,Adenocarcinoma Cell,Adenoid cystic eccrine carcinoma,0
3555,"Tumor cells, malignant",Hepatoblastoma non-resectable,0
3556,Neoplastic Neuroepithelial Cell,Recurrent Childhood Gliomatosis Cerebri,0
3557,Neoplastic Cell,intestinal type adenocarcinoma of extrahepatic bile duct,0
3558,Neoplastic Neuroendocrine Cell,Gastric Neuroendocrine Tumor G2,0
3559,Neoplastic Cell,Myxoma of the Endocardium,0
3560,Neoplastic Connective and Soft Tissue Spindle Cell,Myxoma of the Endocardium,0
3561,Malignant Epithelial Cell,Endometrial Dedifferentiated Carcinoma,0
3562,Neoplastic Squamous Cell,Bladder squamous cell carcinoma stage III,0
3563,Malignant Epithelial Cell,Esophageal Moderately Differentiated Squamous Cell Carcinoma,0
3564,Malignant Basaloid Cell,Skin Signet Ring Cell Basal Cell Carcinoma,0
3565,Neoplastic Sex Cord-Stromal Cell,Malignant sex-cord stromal tumor,0
3566,Malignant Epithelial Cell,Minor Salivary Gland Carcinoma,0
3567,Neoplastic B-Lymphocyte,Burkitt's tumor of spleen,0
3568,Neoplastic Hematopoietic and Lymphoid Cell,B Lymphoblastic Lymphoma,0
3569,Malignant Connective and Soft Tissue Cell,Stage IIB Osteosarcoma AJCC v7,0
3570,Neoplastic Cell,Cecum Lymphoma,0
3571,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Desmoplastic infantile ganglioglioma,0
3572,"Tumor cells, malignant",Adult Combined Hepatocellular Carcinoma and Cholangiocarcinoma,0
3573,Neoplastic Cell,Vulvar Adenocarcinoma of Mammary Gland Type,0
3574,Neoplastic Cell,Malignant neoplasm of labium majus,0
3575,"Tumor cells, malignant",Cutaneous Mature B-Cell Neoplasm,0
3576,Neoplastic Epithelial Cell,Mixed Acinar-Ductal Carcinoma of the Pancreas,0
3577,Abnormal Hematopoietic and Lymphoid Cell,Recurrent Grade I Lymphomatoid Granulomatosis,0
3578,Neoplastic Squamous Cell,Stage IVA Laryngeal Squamous Cell Carcinoma AJCC v7,0
3579,Malignant Epithelial Cell,Distal Urethral Carcinoma,0
3580,Neoplastic Epithelial Cell,Cervical Mullerian Papilloma,0
3581,Neoplastic Glandular Cell,Ethmoid Sinus Schneiderian Papilloma,0
3582,Neoplastic Cell,clear cell adenocarcinoma of bladder,0
3583,Neoplastic Cell,"Infiltrating Bladder Urothelial Carcinoma, Nested Variant",0
3584,Malignant Rhabdomyoblast,Extrahepatic Bile Duct Embryonal Rhabdomyosarcoma,0
3585,Neoplastic Cell,"Bladder Non-Invasive Papillary Urothelial Carcinoma, High Grade",0
3586,Neoplastic Squamous Cell,Stage IVC Laryngeal Squamous Cell Carcinoma AJCC v7,0
3587,Neoplastic Hematopoietic and Lymphoid Cell,Ann Arbor Stage IV Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
3588,Neoplastic Glandular Cell,Biliary Intraepithelial Neoplasia,0
3589,Neoplastic Fibroblast,Mammary-Type Myofibroblastoma,0
3590,Neoplastic Stromal Cell,Cervical Mixed Epithelial and Mesenchymal Neoplasm,0
3591,Neoplastic Epithelial Cell,Extraosseous/Peripheral Ameloblastoma,0
3592,"Tumor cells, malignant",sarcoma of testis,0
3593,Neoplastic Epithelial Cell,Stage IIB Prostate Cancer AJCC v7,0
3594,Neoplastic Epithelial Cell,Non-small cell carcinoma,0
3595,Neoplastic Hematopoietic and Lymphoid Cell,Lymphoma stage II,0
3596,Reed-Sternberg Cells,Stage III Adult Hodgkin Lymphoma,0
3597,Neoplastic Cell,Stage IIA Prostate Cancer AJCC v7,0
3598,Neoplastic Cell,Low Grade Esophageal Squamous Intraepithelial Neoplasia,0
3599,Neoplastic Cell,Stage II Non-Contiguous Adult Indolent Non-Hodgkin Lymphoma,0
3600,Neoplastic Astrocyte,Adult Anaplastic Astrocytoma,0
3601,Neoplastic Cell,Adult Anaplastic Astrocytoma,0
3602,Malignant Neuroectodermal Round Cell,Medulloblastoma with extensive nodularity,0
3603,Dysplastic Epithelial Cell,Pancreatic intraepithelial neoplasia,0
3604,Neoplastic Epithelial Cell,Borderline Ovarian Serous Tumor-Micropapillary Variant/Non-Invasive Low Grade Ovarian Serous Carcinoma,0
3605,Neoplastic Hematopoietic and Lymphoid Cell,follicular malignant lymphoma of breast,0
3606,Neoplastic Cell,Benign Vaginal Mixed Tumor,0
3607,Neoplastic Spindle Stromal Cell,Benign Vaginal Mixed Tumor,0
3608,Neoplastic Cell,Sertoli-Leydig cell tumor of ovary,0
3609,"Tumor cells, malignant",Childhood Liposarcoma,0
3610,Neoplastic Neuroepithelial Cell,Mixed Oligodendroglioma-Astrocytoma,0
3611,Adenocarcinoma Cell,Gastric Papillary Adenocarcinoma,0
3612,"Tumor cells, malignant",Head and Neck Basaloid Carcinoma,0
3613,Malignant Epithelial Cell,Carcinoma of Littre Glands,0
3614,Neoplastic Erythroblast,Erythroleukemia (Erythroid/Myeloid),0
3615,Malignant Connective and Soft Tissue Cell,Central Nervous System Extraskeletal Osteosarcoma,0
3616,"Tumor cells, malignant",Gallbladder Goblet Cell Carcinoid,0
3617,"Tumor cells, malignant",Small Intestinal Kaposi Sarcoma,0
3618,Malignant Epithelial Cell,clear cell adenocarcinoma of urethra,0
3619,Neoplastic Glandular Cell,clear cell adenocarcinoma of urethra,0
3620,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Stage IB Mycosis Fungoides and Sezary Syndrome AJCC v7,0
3621,Neoplastic Cell,Kaposi's sarcoma of conjunctiva,0
3622,Neoplastic Stromal Cell,Uterine Corpus High Grade Endometrial Stromal Sarcoma,0
3623,Neoplastic Sex Cord-Stromal Cell,Poorly Differentiated Ovarian Sertoli-Leydig Cell Tumor,0
3624,Dysplastic Squamous Cell,High Grade Penile Intraepithelial Neoplasia,0
3625,Neoplastic Hematopoietic and Lymphoid Cell,Mycosis fungoides/Sezary syndrome stage II,0
3626,Adenocarcinoma Cell with Abundant Cytoplasm,Salivary duct carcinoma,0
3627,"Tumor cells, malignant",Non-Resectable Malignant Liver Neoplasm,0
3628,Malignant Epithelioid Cell,Alveolar soft part sarcoma recurrent,0
3629,Neoplastic Cell,Stage IV Fallopian Tube Cancer AJCC v6 and v7,0
3630,Neoplastic Squamous Cell,verrucous carcinoma of esophagus,0
3631,Malignant Blastemal Cell,Mixed Cell Type Kidney Wilms Tumor,0
3632,"Tumor cells, malignant",Stage IA Ovarian Germ Cell Tumor AJCC v6 and v7,0
3633,Neoplastic Neuroendocrine Cell,Gastrointestinal Carcinoid Tumor,0
3634,Neoplastic Cell,Nasal Cavity and Paranasal Sinus Carcinoma,0
3635,Neoplastic Fibroblast,Urinary Bladder Inflammatory Myofibroblastic Tumor,0
3636,Neoplastic Lymphocyte,Stage III Mycosis Fungoides and Sezary Syndrome AJCC v7,0
3637,Neoplastic Large B-Lymphocyte,Adult Grade III Lymphomatoid Granulomatosis,0
3638,Neoplastic Cell,Malignant tumor of colon,0
3639,"Tumor cells, malignant",Ovarian Cancer by FIGO Stage,0
3640,Malignant Epithelial Cell,Ovarian Cancer by FIGO Stage,0
3641,Neoplastic Cell,Stage IIIA Mycosis Fungoides and Sezary Syndrome AJCC v7,0
3642,Neoplastic Muscle Cell,Childhood Botryoid-Type Embryonal Rhabdomyosarcoma of the Vulva,0
3643,Neoplastic Endocrine Cell,Anal Canal Neuroendocrine Tumor G1,0
3644,Malignant Stromal Cell,Vaginal Carcinosarcoma,0
3645,Neoplastic Lymphocyte,Childhood Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma,0
3646,Neoplastic Cell,Benign cerebral tumor,0
3647,Mucin-Producing Malignant Epithelial Cell,Mucin-producing adenocarcinoma,0
3648,Neoplastic Cell,Early gastric cancer,0
3649,"Tumor cells, malignant",Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214,0
3650,Malignant Epithelial Cell,Recurrent Ureter Carcinoma,0
3651,Neoplastic Lymphocyte,Cerebral Non-Hodgkin Lymphoma,0
3652,Malignant Epithelial Cell,Stage IVA Gallbladder Carcinoma,0
3653,Abnormal Lymphocyte cell,"Primary Systemic Anaplastic Large Cell Lymphoma, ALK-Positive",0
3654,Neoplastic Cell,Stage IV Lip and Oral Cavity Cancer AJCC v6 and v7,0
3655,Neoplastic Cell,Polygonal cell carcinoma,0
3656,Neoplastic Epithelial Cell,Extrahepatic Bile Duct Papillary Neoplasm with an Associated Invasive Carcinoma,0
3657,Malignant Epithelial Cell,Cholangiolocellular Carcinoma,0
3658,Neoplastic Melanocyte,Stage IA Cutaneous Melanoma AJCC v7,0
3659,Neoplastic Glandular Cell,Growth Hormone-Producing Pituitary Gland Carcinoma,0
3660,Malignant Epithelial Cell,Periampullary Adenocarcinoma,0
3661,Abnormal Lymphocyte cell,Infectious Mononucleosis,0
3662,Malignant Epithelial Cell,Adenocarcinoma of Skene Gland Origin,0
3663,Neoplastic Cell,Grade II Prostatic Intraepithelial Neoplasia,0
3664,Neoplastic Cell,malignant gastrinoma of pancreas,0
3665,Neoplastic Cell,Low Grade Endometrial Stromal Sarcoma,0
3666,Malignant Cell with Eosinophilic Cytoplasm,Adult Extraskeletal Myxoid Chondrosarcoma,0
3667,Neoplastic Cell,Adrenal Cortex Oncocytic Adenoma,0
3668,Neoplastic Epithelial Cell,Adrenal Cortex Oncocytic Adenoma,0
3669,"Tumor cells, malignant",melanoma of scrotum,0
3670,"Tumor cells, malignant",TSH-Producing Pituitary Gland Carcinoma,0
3671,Neoplastic Cell,Stage IIA Bladder Cancer,0
3672,Neoplastic Cell,Choroid Mixed Cell Melanoma,0
3673,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Systemic EBV positive T-cell lymphoproliferative disease of childhood,0
3674,Neoplastic Squamous Cell,Oropharyngeal squamous cell carcinoma stage II,0
3675,Neoplastic Epithelioid Stromal Cell,Malignant Epithelioid Cell Type Gastrointestinal Stromal Tumor,0
3676,Neoplastic Stromal Cell,Malignant Epithelioid Cell Type Gastrointestinal Stromal Tumor,0
3677,Neoplastic Cell,Lung Inflammatory Myofibroblastic Tumor,0
3678,Neoplastic Cell,Stage IVB Colon Cancer AJCC v7,0
3679,Abnormal Lymphocyte cell,Thyroid Lymphoma,0
3680,"Tumor cells, malignant",Classical Low Grade Fibromyxoid Sarcoma,0
3681,Malignant Epithelial Cell,Basal cell carcinoma - adamantinoid,0
3682,Neoplastic Cell,Verrucous carcinoma,0
3683,Centrocyte-Like Cell,MALT lymphoma of stomach,0
3684,"Tumor cells, malignant",Mediastinal T Lymphoblastic Leukemia/Lymphoma,0
3685,"Tumor cells, malignant",Pituitary carcinoma,0
3686,Neoplastic Epithelial Cell,Small Intestinal L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor,0
3687,Neoplastic Endocrine Cell,Small Intestinal L-Cell Glucagon-Like Peptide-Producing Neuroendocrine Tumor,0
3688,Malignant Epithelial Cell,Stage IIIA Esophageal Cancer AJCC v7,0
3689,Neoplastic Epithelial Cell,Stage IA Lung Cancer AJCC v7,0
3690,Neoplastic Cell,Secondary malignant neoplasm of lip,0
3691,Neoplastic Lymphocyte,Systemic Anaplastic Large Cell Lymphoma,0
3692,Neoplastic Hematopoietic and Lymphoid Cell,"Primary Cutaneous Diffuse Large B-Cell Lymphoma, Other",0
3693,Neoplastic Epithelial Cell,Recurrent Primary Peritoneal Carcinoma,0
3694,Neoplastic Muscle Cell,Recurrent Childhood Rhabdomyosarcoma,0
3695,Neoplastic Hematopoietic and Lymphoid Cell,malignant lymphoma of mediastinum,0
3696,Neoplastic Connective and Soft Tissue Cell,Infiltrating angiolipoma,0
3697,"Tumor cells, malignant",Testicular Typical Seminoma,0
3698,Malignant Epithelial Cell,Stage III Childhood Hepatocellular Carcinoma AJCC v7,0
3699,Neoplastic Cell,Stage IIIB Gestational Trophoblastic Tumor AJCC v7,0
3700,Abnormal Lymphocyte cell,Refractory Hairy Cell Leukemia,0
3701,Neoplastic B-Lymphocyte,Primary Cutaneous Intravascular Large B-Cell Lymphoma,0
3702,Neoplastic Endothelial Cell,Soft Tissue Angiosarcoma,0
3703,Neoplastic Cell,Apocrine Neoplasm,0
3704,Neoplastic Apocrine Cell,Apocrine Neoplasm,0
3705,Neoplastic Epithelial Cell,"Pancreatic Intraductal Papillary Mucinous Neoplasm, Intestinal-Type",0
3706,Neoplastic Glandular Cell,Intrahepatic Bile Duct Biliary Intraepithelial Neoplasia,0
3707,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Precursor T-lymphoblastic lymphoma/leukemia recurrent,0
3708,Adenocarcinoma Cell,Adult Cholangiocarcinoma,0
3709,"Tumor cells, malignant",Extrarenal rhabdoid tumor,0
3710,Neoplastic Large B-Lymphocyte,Immunoblastic Large-Cell Lymphoma,0
3711,Neoplastic Cell,Disseminated adenocarcinoma,0
3712,Neoplastic Cell,Cutaneous Fibrous Histiocytoma,0
3713,Malignant Epithelial Cell,Rectosigmoid Cancer by AJCC v6 Stage,0
3714,Neoplastic Cell,Liver and Intrahepatic Bile Duct Epithelial Neoplasm,0
3715,Neoplastic Cell,Juvenile granulosa cell tumor,0
3716,Neoplastic Muscle Cell,Degeneration of uterine fibroid,0
3717,Malignant Epithelial Cell,Stage IVB Nasopharyngeal Keratinizing Squamous Cell Carcinoma AJCC v7,0
3718,Malignant Neuroectodermal Cell,Localized Unresectable Neuroblastoma,0
3719,Neoplastic Endothelial Cell,Cavernous lymphangioma,0
3720,Neoplastic Neuroepithelial Cell,Stage 2 Neuroblastoma,0
3721,Neoplastic Spindle Cell,Colorectal Perineurioma,0
3722,Neoplastic Cell,Carcinoma ex pleomorphic adenoma of lacrimal gland,0
3723,Neoplastic Epithelial Cell,Papilloma,0
3724,Neoplastic Epithelial Cell,Prolactin-Producing Pituitary Gland Carcinoma,0
3725,"Tumor cells, malignant",Childhood Extragonadal Malignant Germ Cell Tumor,0
3726,Neoplastic Cell,Colorectal Neoplasms,0
3727,Leukemic Cell,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,0
3728,Neoplastic Cell,Benign Non-Epithelial Gallbladder Neoplasm,0
3729,Neoplastic Cell,Recurrent Female Reproductive System Carcinoma,0
3730,Neoplastic Hematopoietic and Lymphoid Cell,Anaplastic large cell lymphoma T- and null-cell types refractory,0
3731,Neoplastic Lymphocyte,Cutaneous Chronic Lymphocytic Leukemia,0
3732,Neoplastic Connective and Soft Tissue Cell,Conventional Leiomyosarcoma,0
3733,Abnormal Lymphocyte cell,Stage I Anaplastic Large Cell Lymphoma,0
3734,Neoplastic Cell,Hard Palate Mucoepidermoid Carcinoma,0
